Code,Smiles
IS01433,CN1CCN(Cc2c(O)c([C@@H]3CCN(C)C[C@@H]3O)c3oc(C)cc(=O)c3c2O)CC1
IS01434,CN1CC[C@H]([C@@H](O)C1)c1c(O)c(CN2CCCCC2)c(O)c2c1oc(C)cc2=O
IS01435,CN1CC[C@H]([C@@H](O)C1)c1c(O)cc(O)c2c1oc(C)c(C(O)c1ccc(Cl)cc1)c2=O
IS01436,CN1CC[C@H]([C@@H](O)C1)c1c(O)cc(O)c2c1oc(C)c(C(O)c1ccc(F)c(Br)c1)c2=O
IS01437,CN1CC[C@H]([C@@H](O)C1)c1c(O)cc(O)c2c1oc(C)c(C(O)c1c(F)cccc1Cl)c2=O
IS01438,COc1ccc(cc1Br)C(O)c1c(C)oc2c([C@@H]3CCN(C)C[C@@H]3O)c(O)cc(O)c2c1=O
IS01439,CN1CC[C@H]([C@@H](O)C1)c1c(O)cc(O)c2c1oc(C)c(C(O)c1cc(F)cc(F)c1)c2=O
IS01440,CCOc1ccc(Br)c(c1)C(O)c1c(C)oc2c([C@@H]3CCN(C)C[C@@H]3O)c(O)cc(O)c2c1=O
IS01441,CCCCC(O)c1c(C)oc2c([C@@H]3CCN(C)C[C@@H]3O)c(O)cc(O)c2c1=O
IS01443,COc1c(Br)c2CC[C@H](NC(C)=O)c3cc(=O)c(OC)ccc3-c2c(OC)c1OC
IS01444,COc1cc2CC[C@H](N(C(C)=O)C(=O)c3cccc(C)c3)c3cc(=O)c(O)ccc3-c2c(OC)c1OC
IS01445,COc1cc2CC[C@H](NC(C)=O)c3cc(=O)c(Nc4ccc5OCOc5c4)ccc3-c2c(OC)c1OC
IS01446,CCOC(=O)N1CCN(CC1)c1ccc2-c3c(CC[C@H](NC(C)=O)c2cc1=O)cc(OC)c(OC)c3OC
IS01447,COc1cc2CC[C@H](NC(C)=O)c3cc(=O)c(Nc4ccc(F)c(Cl)c4)ccc3-c2c(OC)c1OC
IS01448,OC[C@@H]1CCCN1c1ncnc2sc(Nc3ccccc3)nc12
IS01449,CCN(CC)c1ncnc2sc(Nc3ccccc3)nc12
IS01450,CN(C)c1ncnc2sc(Nc3ccccc3)nc12
IS01451,CN1CCN(CC1)c1ncnc2sc(Nc3ccccc3)nc12
IS01452,C1CN(CCN1)c1ncnc2sc(Nc3ccccc3)nc12
IS01453,CCN1CCN(CC1)c1ncnc2sc(Nc3ccccc3)nc12
IS01454,C1CCN(CC1)C1CCN(CC1)c1ncnc2sc(Nc3ccccc3)nc12
IS01455,Clc1ccc(Nc2nc3c(ncnc3s2)N2CCCC2)cc1
IS01456,OC[C@@H]1CCCN1c1ncnc2sc(Nc3ccc(Cl)cc3)nc12
IS01457,OC[C@@H]1CCCN1c1ncnc2sc(Nc3c(F)cccc3F)nc12
IS01458,Brc1cccc(Nc2nc3c(ncnc3s2)N2CCCC2)c1
IS01459,COc1cc2CC[C@H](NC(C)=O)c3cc(=O)c(ccc3-c2c(OC)c1OC)N1CCN(CC1)C(=O)OC(C)(C)C
IS01460,C1COC(C1)n1ccc(n1)-c1ccccc1
IS01461,C1COC(C1)n1nnc2ccccc12
IS01462,C1COC(C1)n1cnc2ccccc12
IS01463,C1COC(C1)n1nc2ccccc2n1
IS01464,C1CCC(OC1)n1nnc2ccccc12
IS01465,CCOC(C)n1cnc2ccccc12
IS01466,C1COC(CO1)n1nnc2ccccc12
IS01467,Brc1ccc(cc1)-c1cnn(c1)C1CCCO1
IS01468,Cc1cc2ncn(C3CCCO3)c2cc1C
IS01469,C1COC(CO1)n1nc2ccccc2n1
IS01470,Cc1cc2ncn(C3SCCS3)c2cc1C
IS01471,C1CSC(S1)n1cnc2ccccc12
IS01472,Nc1nccc(n1)-c1c[nH]c2ncc(cc12)-c1ccc(cc1)C(F)(F)F
IS01473,Nc1nccc(n1)-c1c[nH]c2ncc(cc12)-c1ccoc1
IS01474,Nc1nccc(n1)-c1c[nH]c2ncc(cc12)-c1cccnc1
IS01475,CSc1ccccc1-c1cnc2[nH]cc(-c3ccnc(N)n3)c2c1
IS01476,COc1ccc(cc1)-c1cnc2[nH]cc(-c3ccnc(N)n3)c2c1
IS01477,Cc1cccc(c1)-c1cnc2[nH]cc(-c3ccnc(N)n3)c2c1
IS01478,Nc1nccc(n1)-c1c[nH]c2ncc(cc12)-c1cccc2ccccc12
IS01479,CCc1ccccc1-c1cnc2[nH]cc(-c3ccnc(N)n3)c2c1
IS01480,COc1ccc2ccccc2c1-c1cnc2[nH]cc(-c3ccnc(N)n3)c2c1
IS01481,Nc1nccc(n1)-c1c[nH]c2ncc(cc12)-c1ccc(Cl)cc1
IS01482,Nc1nccc(n1)-c1c[nH]c2ncc(cc12)-c1cc2ccccc2s1
IS01483,CSc1ccc(cc1)-c1cnc2[nH]cc(-c3ccnc(N)n3)c2c1
IS01484,FC(F)(F)Oc1ccc(cc1)-c1cnc2[nH]cc(-c3ccnc(NC4CC4)n3)c2c1
IS01485,Fc1cccc(c1)-c1cnc2[nH]cc(-c3ccnc(NC4CC4)n3)c2c1
IS01486,C1CC1Nc1nccc(n1)-c1c[nH]c2ncc(cc12)-c1ccoc1
IS01487,C1CC1Nc1nccc(n1)-c1c[nH]c2ncc(cc12)-c1cccnc1
IS01488,C1CC1Nc1nccc(n1)-c1c[nH]c2ncc(cc12)-c1cccc2ccccc12
IS01489,CCc1ccccc1-c1cnc2[nH]cc(-c3ccnc(NC4CC4)n3)c2c1
IS01490,COc1ccc(cc1)-c1cnc2[nH]cc(-c3ccnc(NC4CC4)n3)c2c1
IS01491,CSc1ccccc1-c1cnc2[nH]cc(-c3ccnc(NC4CC4)n3)c2c1
IS01492,Clc1ccc(cc1)-c1cnc2[nH]cc(-c3ccnc(NC4CC4)n3)c2c1
IS01493,CCCc1nn(C)c2c1nc([nH]c2=O)-c1ccc(OC)cc1
IS01494,CCCc1nn(C)c2c1nc([nH]c2=O)-c1ccccc1F
IS01496,CCCc1nn(C)c2c1nc(\C=C\c1ccccc1)[nH]c2=O
IS01505,CCCCCCNS(=O)(=O)c1ccc(OCC)c(c1)-c1nc2c(CCC)nn(C)c2c(=O)[nH]1
IS01506,CCCCCCCNS(=O)(=O)c1ccc(OCC)c(c1)-c1nc2c(CCC)nn(C)c2c(=O)[nH]1
IS01508,CCCc1nn(C)c2c1nc([nH]c2=O)-c1cc(ccc1OCC)S(=O)(=O)N1CCC(F)(F)CC1
IS01509,CCCc1nn(C)c2c1nc([nH]c2=O)-c1cc(ccc1OCC)S(=O)(=O)N1CCC(CC1)C(F)(F)F
IS01510,O=c1oc2ccccc2n1-c1ccccc1
IS01511,Fc1ccc(cc1)-n1c2ccccc2oc1=O
IS01512,COc1ccc(cc1)-n1c2ccccc2oc1=O
IS01513,COc1cccc(c1)-n1c2ccccc2oc1=O
IS01514,O=c1oc2ccccc2n1-c1cccc2ccccc12
IS01516,Cc1ccc2[nH]c(=O)oc2c1
IS01517,Cc1ccc2n(-c3ccc(Br)cc3)c(=O)oc2c1
IS01518,Brc1ccc2ncn(-c3ccccc3)c(=O)c2c1
IS01519,CCc1ccc(NC(=O)NC2CCN(CC2)c2nc(N3CCOCC3)c3sccc3n2)cc1
IS01520,CC1=C(CCc2ccccc12)\C=C\C(=C)C1CCCCC1
IS01521,ClC1=C(CCc2ccccc12)\C=C\C(=O)N1CCCC1
IS01522,CC(C)CNC(=O)\C=C\C1=C(Cl)c2ccccc2CC1
IS01523,CCCCCCCCNC(=O)\C=C\C1=C(Cl)c2ccccc2CC1
IS01524,OC(=O)\C=C\C1=C(Cl)c2ccccc2CC1
IS01525,COc1ccc(NC(=O)\C=C\C2=C(Cl)c3ccccc3CC2)cc1
IS01526,Fc1ccc(NC(=O)\C=C\C2=C(Cl)c3ccccc3CC2)cc1
IS01527,ClC1=C(CCc2ccccc12)\C=C\C(=O)Nc1ccccc1
IS01528,ClC1=C(CCc2ccccc12)\C=C\C(=O)NCc1ccccc1
IS01529,ClC1=C(CCc2ccccc12)\C=C\C(=O)N(c1ccccc1)c1ccccc1
IS01530,OC(=O)c1ccc(NC(=O)\C=C\C2=C(Cl)c3ccccc3CC2)cc1
IS01532,Oc1cc(NC(=O)\C=C\C2=C(Cl)c3ccccc3CC2)nc(O)n1
IS01533,Cc1ccc(cc1)S(=O)(=O)Oc1cccc(c1)-c1nc(N2CCOCC2)c2sccc2n1
IS01534,COc1ccc(cc1)S(=O)(=O)Oc1cccc(c1)-c1nc(N2CCOCC2)c2sccc2n1
IS01535,CC(=O)Nc1ccc(cc1)S(=O)(=O)Oc1cccc(c1)-c1nc(N2CCOCC2)c2sccc2n1
IS01536,O=S(=O)(Oc1cccc(c1)-c1nc(N2CCOCC2)c2sccc2n1)c1ccc2ccccc2c1
IS01538,CC(C)(C)c1ccc(cc1)S(=O)(=O)Oc1cccc(c1)-c1nc(N2CCOCC2)c2sccc2n1
IS01539,Brc1ccc(cc1)S(=O)(=O)Oc1cccc(c1)-c1nc(N2CCOCC2)c2sccc2n1
IS01540,CCOC(=O)c1ccc(NC(=O)NC2CCN(CC2)c2nc(N3CCOCC3)c3oc4ncccc4c3n2)cc1
IS01541,COc1ccc(cc1)S(=O)(=O)NC1CCN(CC1)c1nc(N2CCOCC2)c2sccc2n1
IS01542,CC(C)(C)c1ccc(cc1)S(=O)(=O)NC1CCN(CC1)c1nc(N2CCOCC2)c2sccc2n1
IS01543,Ic1ccc(cc1)S(=O)(=O)Oc1cccc(c1)-c1nc(N2CCOCC2)c2sccc2n1
IS01544,CCOC(=O)c1ccc(NC(=O)NC2CCN(CC2)c2nc(N3CCOCC3)c3sccc3n2)cc1
IS01545,Cc1ccccc1NC(=O)NC1CCN(CC1)c1nc(N2CCOCC2)c2sccc2n1
IS01546,Fc1ccccc1NC(=O)NC1CCN(CC1)c1nc(N2CCOCC2)c2sccc2n1
IS01547,Oc1cccc(c1)-c1nc(N2CCOCC2)c2oc3ncccc3c2n1
IS01548,COc1ccc(cc1)-c1cnc2[nH]cc(-c3ccnc(NC4CCCCCC4)n3)c2c1
IS01549,CSc1ccc(cc1)-c1cnc2[nH]cc(-c3ccnc(NC4CC4)n3)c2c1
IS01550,Fc1ccc(cc1)-c1cnc2[nH]cc(-c3ccnc(NC4CCCCCC4)n3)c2c1
IS01551,Cc1cccc(c1)-c1cnc2[nH]cc(-c3ccnc(NC4CC4)n3)c2c1
IS01555,Cc1noc(C)c1CN1CCc2c(C1)[nH]c1ccccc21
IS01557,O=C(N1CCCCC1)C(=O)c1ccccc1
IS01563,Cn1cc(C(=O)N2CCc3c(C2)[nH]c2ccccc32)c2ccccc12
IS01564,Clc1cccc(c1)C(=O)C(=O)N1CCOCC1
IS01565,COc1cccc(c1)C(=O)C(=O)N1CCOCC1
IS01566,Cc1ccc(cc1)C(=O)C(=O)N1CCOCC1
IS01567,Cc1cccc(c1)C(=O)C(=O)N1CCOCC1
IS01568,FC(F)(F)c1ccc(cc1)C(=O)C(=O)N1CCCCC1
IS01570,Clc1ccc(C(=O)C(=O)N2CCCCC2)c(Cl)c1
IS01571,COc1ccccc1C(=O)C(=O)N1CCOCC1
IS01572,COc1cccc(c1)C(=O)C(=O)N1CCCCC1
IS01573,O=C(N1CCCC1)C(=O)c1ccccc1
IS01574,Cc1cccc(c1)C(=O)C(=O)N1CCCC1
IS01575,COc1cccc(c1)C(=O)C(=O)N1CCCC1
IS01576,COc1cc(ccc1O)C(=O)C(=O)N1CCCC1
IS01577,Cc1ccc(cc1C)C(=O)C(=O)N1CCCCC1
IS01579,Brc1ccc(cc1)C(=O)C(=O)c1c[nH]c2ccccc12
IS01580,Cc1cccc(c1)C(=O)C(=O)c1c[nH]c2ccccc12
IS01581,Clc1ccc(cc1)C(=O)C(=O)c1c[nH]c2ccccc12
IS01582,Cn1ccc(c1)C(=O)C(=O)c1ccccc1
IS01583,O=C(C(=O)c1ccccc1)c1cc[nH]c1
IS01584,Cc1[nH]c2ccccc2c1C(=O)C(=O)c1ccccc1
IS01585,Brc1ccc(cc1)C(=O)C(=O)c1cc[nH]c1
IS01586,Cn1ccc(c1)C(=O)C(=O)c1ccc(Br)cc1
IS01587,COc1cccc(c1)C(=O)C(=O)c1ccn(C)c1
IS01588,Clc1ccc(cc1)C(=O)C(=O)c1cc[nH]c1
IS01590,Cn1ccc(c1)C(=O)C(=O)c1ccc(F)cc1
IS01591,Fc1ccc(cc1)C(=O)C(=O)c1cc[nH]c1
IS01592,COc1cccc(c1)C(=O)C(=O)c1cc[nH]c1
IS01593,OC1(Oc2ccc3ccccc3c2C1=O)c1ccccc1
IS01594,OC1(Oc2ccc3ccccc3c2C1=O)c1ccc(F)cc1
IS01595,OC1(Oc2ccc3ccccc3c2C1=O)c1ccc(Cl)cc1
IS01596,OC1(Oc2ccc3ccccc3c2C1=O)c1ccc(Br)cc1
IS01597,OC1(Oc2ccc3ccccc3c2C1=O)c1ccccc1Cl
IS01598,OC1(Oc2ccc3ccccc3c2C1=O)c1ccc(cc1)C(F)(F)F
IS01599,OC1(Oc2ccc3ccccc3c2C1=O)c1cccc(c1)C(F)(F)F
IS01601,COc1ccccc1C1(O)Oc2ccc3ccccc3c2C1=O
IS01602,Cc1cccc(c1)C1(O)Oc2ccc3ccccc3c2C1=O
IS01603,Cc1ccc(cc1)C1(O)Oc2ccc3ccccc3c2C1=O
IS01604,Cc1ccc(cc1C)C1(O)Oc2ccc3ccccc3c2C1=O
IS01605,COc1ccc(cc1O)C1(O)Oc2ccc3ccccc3c2C1=O
IS01606,OC1(Oc2ccc3ccccc3c2C1=O)c1ccc2OCOc2c1
IS01607,CC1(O)Oc2ccc3ccccc3c2C1=O
IS01608,COc1ccc(cc1OC)C1(O)Oc2ccc3ccccc3c2C1=O
IS01609,O=C(C(=O)c1ccccc1)c1c[nH]c2ccccc12
IS01610,FC(F)(F)c1ccc(cc1)C(=O)C(=O)c1c[nH]c2ccccc12
IS01611,COc1ccc(cc1)C(=O)C(=O)c1c[nH]c2ccccc12
IS01612,Oc1ccc(cc1)-n1cc(COc2ccc(OC(F)(F)F)cc2)nn1
IS01613,FC(F)(F)c1cccc(c1)C(=O)C(=O)c1c[nH]c2ccccc12
IS01614,Oc1ccccc1C(=O)C(=O)c1ccccc1
IS01615,Cc1cccc(c1)C(=O)C(=O)c1ccccc1O
IS01616,Oc1ccc(F)cc1C(=O)C(=O)c1ccccc1
IS01617,C1CC2OC3(Oc4ccc5ccccc5c4C3N2C1)c1ccccc1
IS01618,Fc1ccc(cc1)C12OC3CCCN3C1c1c(O2)ccc2ccccc12
IS01619,COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1
IS01621,CC(C)C(N1CCCNC1=O)C(=O)NC(CC(O)C(Cc1ccccc1)NC(=O)COc1c(C)cccc1C)Cc1ccccc1
IS01622,[H][C@@]12CCC[C@]1([H])[C@H](N(C2)C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)NC(CCC)C(=O)C(=O)NC1CC1
IS01623,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc23)c(C)c1
IS01625,COC(=O)c1ccc(NC(=O)COc2ccc(cc2)C(C)C)cc1
IS01626,CCOC(=O)c1ccc(NC(=O)COc2ccc(cc2)C(C)C)cc1
IS01627,CC(C)OC(=O)c1ccc(NC(=O)COc2ccc(cc2)C(C)C)cc1
IS01628,CCCOC(=O)c1ccc(NC(=O)COc2ccc(cc2)C(C)C)cc1
IS01629,CCOC(=O)c1ccc(NC(=O)COc2cccc(C)c2)cc1
IS01630,CC(C)OC(=O)c1ccc(NC(=O)COc2cccc(C)c2)cc1
IS01631,COC(=O)c1ccc(NC(=O)COc2cccc(C)c2)cc1
IS01632,CCCOC(=O)c1ccc(NC(=O)COc2cccc(C)c2)cc1
IS01633,CCc1ccc(OCC(=O)Nc2ccc(cc2)C(=O)OC)cc1
IS01634,CCOC(=O)c1ccc(NC(=O)COc2ccc(CC)cc2)cc1
IS01635,CCCCC(=C)c1ccc(CC(=C)CCc2ccc(CC)cc2)cc1
IS01636,CCc1ccc(OCC(=O)Nc2ccc(cc2)C(=O)OC(C)C)cc1
IS01637,COC(=O)c1ccc(NC(=O)C(C)Oc2ccccc2C)cc1
IS01638,CCOC(=O)c1ccc(NC(=O)C(C)Oc2ccccc2)cc1
IS01639,CC(Oc1ccccc1)C(=O)Nc1ccc(cc1)C(O)=O
IS01640,CCOC(=O)c1ccc(NC(=O)C(C)(C)Oc2ccc(Cl)cc2)cc1
IS01641,COC(=O)c1ccc(NC(=O)C(C)(C)Oc2ccc(Cl)cc2)cc1
IS01642,CC(C)OC(=O)c1ccc(NC(=O)c2cc3ccccc3o2)cc1
IS01643,COC(=O)c1cc(Cl)c(NC(=O)c2cc3ccccc3o2)cc1OC
IS01644,CCOc1ccccc1NC(=O)c1cc2c(ccc3ccccc23)o1
IS01657,Oc1ccc(cc1)-c1cc(COc2ccc(OC(F)(F)F)cc2)on1
IS01658,COc1ccc(cc1)-c1cn(nn1)-c1ccc(O)cc1
IS01659,Oc1cccc(c1)-n1cc(COc2ccc(F)cc2)nn1
IS01660,Oc1ccc(cc1)-n1cc(nn1)-c1ccc(OC(F)(F)F)cc1
IS01661,Oc1ccc(cc1)-n1cc(nn1)-c1ccc(F)cc1
IS01662,CCCCCc1cn(nn1)-c1ccc(O)cc1
IS01663,Oc1ccc(cc1)-c1cc(on1)-c1ccc(F)cc1
IS01664,Oc1ccc(cc1)-c1cc(COc2cccc(Cl)c2)on1
IS01665,Oc1ccc(cc1)-c1cc(COc2ccc(Br)cc2)on1
IS01666,CC(C)c1ccc(OCc2cc(no2)-c2ccc(O)cc2)cc1C
IS01667,Oc1ccc(cc1)-c1cc(on1)-c1ccccc1C(F)(F)F
IS01686,C(N1CCN(CC1)c1ccccc1)c1ccco1
IS01692,O=C(COc1ccccc1)Nc1nc2ccccc2s1
IS01693,Fc1ccc(OCC(=O)Nc2nc3ccccc3s2)cc1
IS01694,Fc1cccc(OCC(=O)Nc2nc3ccccc3s2)c1
IS01695,Fc1ccccc1OCC(=O)Nc1nc2ccccc2s1
IS01696,Fc1ccc(OCC(=O)Nc2nc3ccc(cc3s2)C(F)(F)F)cc1
IS01697,FC(F)(F)Oc1ccc(OCC(=O)Nc2nc3ccc(cc3s2)C(F)(F)F)cc1
IS01698,Fc1ccc(OCC(=O)Nc2nc3ccc(OC(F)(F)F)cc3s2)cc1
IS01699,FC(F)(F)Oc1ccc(OCC(=O)Nc2nc3ccc(OC(F)(F)F)cc3s2)cc1
IS01701,N(\N=C\c1ccccn1)c1nc2ccccc2s1
IS01703,CCOP(=O)(OCC)c1cc2ccccc2n1C
IS01704,COP(=O)(OC)c1cc2ccccc2n1C
IS01705,CCOP(=O)(OCC)c1c(nc2ccccn12)-c1ccccc1
IS01706,CCOP(=O)(OCC)c1c(nc2ccc(C)cn12)-c1ccccc1
IS01707,CC(C)OP(=O)(OC(C)C)c1c(nc2ccccn12)-c1ccccc1
IS01708,CC(C)OP(=O)(OC(C)C)c1c(nc2cc(C)ccn12)-c1ccccc1
IS01709,CC(C)OP(=O)(OC(C)C)c1c(nc2ccc(C)cn12)-c1ccccc1
IS01710,CC(C)OP(=O)(OC(C)C)c1c(nc2ccc(Br)cn12)-c1ccccc1
IS01711,CC(C)OP(=O)(OC(C)C)c1c(nc2ccccn12)-c1ccc(F)cc1
IS01712,COc1ccc(cc1)-c1nc2ccccn2c1P(=O)(OC(C)C)OC(C)C
IS01713,CC(C)OP(=O)(OC(C)C)c1c(nc2c(C)cccn12)-c1ccccc1
IS01714,CC(C)OP(=O)(OC(C)C)c1c(nc2ccccn12)-c1ccc(Cl)cc1
IS01716,CC(C)OP(=O)(OC(C)C)c1c(nc2ccc(C)cn12)-c1ccc(F)cc1
IS01717,CC(C)OP(=O)(OC(C)C)c1c(nc2ccccn12)-c1ccc(C)cc1
IS01718,COc1cccc(c1)-c1nc2ccccn2c1P(=O)(OC(C)C)OC(C)C
IS01719,CC(C)OP(=O)(OC(C)C)c1c(nc2ccc(Cl)cn12)-c1ccccc1
IS01720,COP(=O)(OC)c1c(nc2ccccn12)-c1ccccc1
IS01721,O=P(OCc1ccccc1)(OCc1ccccc1)c1c(nc2ccccn12)-c1ccccc1
IS01722,CC(C)OP(=O)(OC(C)C)c1cc2ccccc2[nH]1
IS01723,CC(C)OP(=O)(OC(C)C)c1cc2ccccc2n1C
IS01724,CC(C)OP(=O)(OC(C)C)c1cc2cc(Cl)ccc2[nH]1
IS01725,CC(C)OP(=O)(OC(C)C)c1cc2cccnc2[nH]1
IS01726,CC(C)OP(=O)(OC(C)C)c1cc2cc(Br)cnc2[nH]1
IS01727,CCOP(=O)(OCC)c1cc2ccccc2[nH]1
IS01728,COc1ccc2[nH]c(cc2c1)P(=O)(OC(C)C)OC(C)C
IS01729,CC(C)OP(=O)(OC(C)C)c1ccc[nH]1
IS01730,CC(C)OP(=O)(OC(C)C)c1cccn1C(=O)OC(C)(C)C
IS01732,Brc1ccc2nc3c4ccccc4[nH]c3c(C(=O)NCCCN3CCOCC3)c2c1
IS01733,CCN(CC)CCNC(=O)c1c2[nH]c3ccccc3c2nc2ccc(Br)cc12
IS01734,CC(=O)Nc1ccc(cc1)-c1ccc2nc3c4ccccc4[nH]c3c(C(=O)NCCCN3CCOCC3)c2c1
IS01735,Brc1ccc2nc3c4ccccc4[nH]c3c(C(=O)NCCN3CCOCC3)c2c1
IS01736,FC(F)(F)c1ccc(CNC(=O)c2c3[nH]c4ccccc4c3nc3ccc(Br)cc23)cc1
IS01737,FC(F)(F)c1cccc(CNC(=O)c2c3[nH]c4ccccc4c3nc3ccc(Br)cc23)c1
IS01738,FC(F)(F)Oc1ccc(NC(=O)c2c3[nH]c4ccccc4c3nc3ccc(Br)cc23)cc1
IS01739,Fc1ccc2nc3c4ccccc4[nH]c3c(C(=O)NCCN3CCOCC3)c2c1
IS01740,Fc1ccc2nc3c4ccccc4[nH]c3c(C(=O)NCCCN3CCOCC3)c2c1
IS01741,Brc1ccc2nc3c4ccccc4[nH]c3c(C(=O)N3CCOCC3)c2c1
IS01742,Fc1ccc2nc3c4ccccc4[nH]c3c(C(=O)N3CCOCC3)c2c1
IS01743,Clc1ccc2nc3c4ccccc4[nH]c3c(C(=O)N3CCOCC3)c2c1
IS01744,CN(C)CCNC(=O)c1c2[nH]c3ccccc3c2nc2ccc(Br)cc12
IS01745,CN1CCN(CC1)C(=O)c1c2[nH]c3ccccc3c2nc2ccc(Cl)cc12
IS01746,Clc1ccc2nc3c4ccccc4[nH]c3c(C(=O)N3CCN(CC3)C=O)c2c1
IS01747,COc1c(ccc2occc12)-c1cc(on1)-c1ccccc1
IS01748,COc1c(ccc2occc12)-c1cc(no1)-c1ccccc1
IS01749,COc1c(ccc2occc12)-c1cc(nn1-c1ccc(Br)cc1)-c1ccccc1
IS01750,COc1c(ccc2occc12)-c1cc(-c2ccccc2)n(n1)-c1ccc(Br)cc1
IS01751,COc1c(ccc2occc12)-c1cc(nn1-c1c(F)c(F)c(F)c(F)c1F)-c1ccccc1
IS01752,COc1c(ccc2occc12)-c1cc(-c2ccccc2)n(n1)-c1c(F)c(F)c(F)c(F)c1F
IS01755,COc1c(ccc2occc12)-c1cc(nn1-c1ccccc1C#N)-c1ccccc1
IS01756,COc1c(ccc2occc12)-c1cc(-c2ccccc2)n(n1)-c1ccccc1C#N
IS01757,COc1c(ccc2occc12)-c1cc(nn1-c1ccc(Cl)cc1)-c1ccccc1
IS01758,COc1c(ccc2occc12)-c1cc(-c2ccccc2)n(n1)-c1ccc(Cl)cc1
IS01759,COc1c(ccc2occc12)-c1cc(nn1-c1ccc(Cl)cc1Cl)-c1ccccc1
IS01760,COc1c(ccc2occc12)-c1cc(-c2ccccc2)n(n1)-c1ccc(Cl)cc1Cl
IS01761,COc1c(O)c(C(=O)\C=C\c2ccccc2)c(OC)c2ccoc12
IS01762,COc1c(O)c(C(=O)\C=C\c2ccc(Br)cc2)c(OC)c2ccoc12
IS01763,COc1c(O)c(C(=O)\C=C\c2ccc(Cl)cc2)c(OC)c2ccoc12
IS01764,COc1c(O)c(C(=O)\C=C\c2ccc(F)c(Br)c2)c(OC)c2ccoc12
IS01765,COc1c(O)c(C(=O)\C=C\c2ccc(F)cc2)c(OC)c2ccoc12
IS01766,COc1c(O)c(C(=O)\C=C\c2cccnc2)c(OC)c2ccoc12
IS01767,COc1c(O)c(C(=O)\C=C\c2c(Cl)cccc2Cl)c(OC)c2ccoc12
IS01768,COc1c(O)c(C(=O)\C=C\c2ccccc2Cl)c(OC)c2ccoc12
IS01769,COc1c(O)c(C(=O)\C=C\c2c(F)c(F)c(F)c(F)c2F)c(OC)c2ccoc12
IS01770,COc1cc(OC)c(\C=C\C(=O)c2c(O)c(OC)c3occc3c2OC)cc1OC
IS01771,COc1cc(Br)cc(\C=C\C(=O)c2c(O)c(OC)c3occc3c2OC)c1
IS01772,COc1c(O)c(C(=O)\C=C\c2ccc3OCOc3c2)c(OC)c2ccoc12
IS01773,COc1c(O)c(C(=O)\C=C\c2ccsc2)c(OC)c2ccoc12
IS01774,COc1c(O)c(C(=O)\C=C\c2ccc(Cl)cc2Cl)c(OC)c2ccoc12
IS01775,COc1c(O)c(C(=O)\C=C\c2ccc3ccccc3c2)c(OC)c2ccoc12
IS01776,COc1c(O)c(C(=O)\C=C\c2ccc3cc4ccccc4cc3c2)c(OC)c2ccoc12
IS01777,COc1c2OC(CC(=O)c2c(OC)c2ccoc12)c1ccccc1
IS01778,COc1c2OC(CC(=O)c2c(OC)c2ccoc12)c1ccccc1Br
IS01779,COc1c2OC(CC(=O)c2c(OC)c2ccoc12)c1ccc2OCOc2c1
IS01780,COc1ccc(Br)cc1C1CC(=O)c2c(OC)c3ccoc3c(OC)c2O1
IS01781,COc1c2OC(CC(=O)c2c(OC)c2ccoc12)c1cccnc1
IS01782,COc1c2C(=O)CC(Oc2c(OC)c2occc12)c1ccsc1
IS01784,COc1c2OC(CC(=O)c2c(OC)c2ccoc12)c1ccccc1Cl
IS01785,COc1c2C(=O)CC(Oc2c(OC)c2occc12)c1ccc2ccccc2c1
IS01786,COc1c2OC(CC(=O)c2c(OC)c2ccoc12)c1ccc(F)c(Br)c1
IS01787,COc1c2OC(CC(=O)c2c(OC)c2ccoc12)c1ccccc1F
IS01788,COc1c2OC(CC(=O)c2c(OC)c2ccoc12)c1ccc(F)cc1
IS01789,COc1c2OC(c3ccsc3)\C(=C\c3cccs3)C(=O)c2c(OC)c2ccoc12
IS01790,Fc1ccc(NCc2cccc(c2)-c2nc(N3CCOCC3)c3sccc3n2)cc1
IS01791,Clc1ccc(NCc2cccc(c2)-c2nc(N3CCOCC3)c3sccc3n2)cc1
IS01792,FC(F)(F)Oc1ccc(NCc2cccc(c2)-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)cc1
IS01793,OC(=O)c1cccc(c1)-c1nc(N2CCOCC2)c2oc3ncccc3c2n1
IS01794,CC(C)(C)OC(=O)NC1CCN(CC1)c1nc(N2CCOCC2)c2oc3ncccc3c2n1
IS01795,CC(C)(C)OC(=O)NC1CCN(CC1)c1nc(N2CCOCC2)c2sc(cc2n1)C(C)(C)O
IS01796,CC(C)(C)OC(=O)NC1CCN(CC1)c1nc(N2CCOCC2)c2sccc2n1
IS01797,Oc1cccc(c1)-c1nc(N2CCOCC2)c2sccc2n1
IS01798,CC(=O)Nc1ccc(cc1)S(=O)(=O)NC1CCC(CC1)c1nc(N2CCOCC2)c2sccc2n1
IS01799,O=S(=O)(NC1CCN(CC1)c1nc(N2CCOCC2)c2sccc2n1)c1ccc2ccccc2c1
